route_id,service_id,trip_id,trip_headsign_completo,trip_headsign,trip_short_name,numero_de_autobus,direction_id,block_id,shape_id,wheelchair_accessible
8__714___,9999_8__714___,9999_8__714___-8__714____17_18:52:00_2_ua__46_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_19:04:00_1_ua__47_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_19:13:00_2_-__47_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_-_IT_1,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_19:28:00_1_-__48_8__714___,UNIVERSIDAD DE COMILLAS-EDIFICIO B,UNIVERSIDAD DE COMILLAS-EDIFICIO B,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_-_IT_1,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_19:40:00_2_ua__48_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_19:52:00_1_ua__49_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_20:01:00_2_-__49_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_-_IT_1,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_20:16:00_1_-__50_8__714___,UNIVERSIDAD DE COMILLAS-EDIFICIO B,UNIVERSIDAD DE COMILLAS-EDIFICIO B,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_-_IT_1,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_20:28:00_2_ua__50_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_20:40:00_1_-__51_8__714___,UNIVERSIDAD DE COMILLAS-EDIFICIO B,UNIVERSIDAD DE COMILLAS-EDIFICIO B,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_-_IT_1,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_20:49:00_2_-__51_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_-_IT_1,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_21:04:00_1_ua__52_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_21:13:00_2_-__52_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_-_IT_1,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_21:28:00_1_ua__53_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_21:40:00_2_ua__53_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_21:52:00_1_ua__54_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_22:04:00_2_ua__54_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_22:16:00_1_ua__55_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____17_22:28:00_2_ua__55_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_07:40:00_1_ua__1_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_08:10:00_1_ua__2_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_08:10:00_2_ua__1_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_08:40:00_1_ua__3_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_08:40:00_2_ua__2_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_09:10:00_1_ua__4_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_09:10:00_2_ua__3_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_09:40:00_1_ua__5_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_09:40:00_2_ua__4_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_10:10:00_1_ua__6_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_10:10:00_2_ua__5_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_10:40:00_1_ua__7_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_10:40:00_2_ua__6_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_11:10:00_1_ua__8_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_11:10:00_2_ua__7_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_11:40:00_1_ua__9_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_11:40:00_2_ua__8_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_12:10:00_1_ua__10_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_12:10:00_2_ua__9_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_12:40:00_1_ua__11_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_12:40:00_2_ua__10_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_13:10:00_1_ua__12_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_13:10:00_2_ua__11_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_13:40:00_1_ua__13_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_13:40:00_2_ua__12_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_14:10:00_1_ua__14_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_14:10:00_2_ua__13_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_14:40:00_1_ua__15_8__714___,NEWTON-NICOLÁS CABRERA,NEWTON-NICOLÁS CABRERA,714 UNIVERSIDAD AUTONOMA-COMILLAS,714,0,,8__714____1_ua_IT_2,0
8__714___,9999_8__714___,9999_8__714___-8__714____2_14:40:00_2_ua__14_8__714___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,714 MADRID (Pza. Castilla),714,1,,8__714____2_ua_IT_2,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_05:40:00_2_-__1_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_06:00:00_2_-__2_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_06:05:00_1_s.__1_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,vvf 716 TRES CANTOS (Soto de Viñuelas),vvf,0,,8__716____1_s._IT_2,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_06:20:00_2_-__3_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_06:40:00_1_-__2_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_06:40:00_2_-__4_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_07:00:00_1_-__3_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_07:00:00_2_-__5_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_07:20:00_1_-__4_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_07:20:00_2_-__6_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_07:40:00_1_-__5_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_07:40:00_2_-__7_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_08:00:00_1_-__6_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_08:00:00_2_-__8_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_08:20:00_1_-__7_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_08:20:00_2_-__9_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_08:40:00_1_-__8_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_08:40:00_2_-__10_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_09:00:00_1_-__9_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_09:00:00_2_-__11_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_09:20:00_1_-__10_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_09:20:00_2_-__12_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_09:40:00_1_-__11_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_09:40:00_2_-__13_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_10:00:00_1_-__12_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_10:00:00_2_-__14_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_10:20:00_1_-__13_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_10:20:00_2_-__15_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_10:40:00_1_-__14_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_10:40:00_2_-__16_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_11:00:00_1_-__15_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_11:00:00_2_-__17_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_11:20:00_1_-__16_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_11:30:00_2_-__18_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_11:40:00_1_-__17_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_11:50:00_2_-__19_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_12:00:00_1_-__18_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_12:10:00_2_-__20_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_12:20:00_1_-__19_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_12:30:00_2_-__21_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_12:40:00_1_-__20_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_12:50:00_2_-__22_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_13:00:00_1_-__21_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_13:10:00_2_-__23_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_13:20:00_1_-__22_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_13:30:00_2_-__24_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_13:40:00_1_-__23_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_13:50:00_2_-__25_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_14:00:00_1_-__24_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_14:10:00_2_-__26_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_14:20:00_1_-__25_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_14:30:00_2_-__27_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_14:40:00_1_-__26_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_14:50:00_2_-__28_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_15:00:00_1_-__27_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_15:10:00_2_-__29_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_15:20:00_1_-__28_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_15:30:00_2_-__30_8__716___,INTERCAMBIADOR DE PLAZA CASTILLA,INTERCAMBIADOR DE PLAZA CASTILLA,716 MADRID (Pza. Castilla),716,1,,8__716____2_-_IT_1,0
8__716___,9999_8__716___,9999_8__716___-8__716____1_15:40:00_1_-__29_8__716___,PASEO ANDES-ALAMEDA BAJA,PºANDES-ALAMEDA BAJA,716 TRES CANTOS (Soto de Viñuelas),716,0,,8__716____1_-_IT_1,0
