Archive,PedObserv_ID,Location_ID,DateTime,Direction_1,Direction_2,Total_of_Directions,Sensor_Name
pedestrian-counting-system-monthly-counts-per-hour.zip,25920241215,25,2024-12-15T09:00:00,263,506,769,MCEC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,111920241231,11,2024-12-31T19:00:00,1290,1380,2670,WatCit_T
pedestrian-counting-system-monthly-counts-per-hour.zip,12320241222,1,2024-12-22T23:00:00,73,69,142,Bou292_T
pedestrian-counting-system-monthly-counts-per-hour.zip,79420241218,79,2024-12-18T04:00:00,13,13,26,FliSS_T
pedestrian-counting-system-monthly-counts-per-hour.zip,41920241225,41,2024-12-25T09:00:00,299,288,587,Swa31
pedestrian-counting-system-monthly-counts-per-hour.zip,30320241229,30,2024-12-29T03:00:00,102,135,237,Lon189_T
pedestrian-counting-system-monthly-counts-per-hour.zip,841420241217,84,2024-12-17T14:00:00,977,1348,2325,ElFi_T
pedestrian-counting-system-monthly-counts-per-hour.zip,81320241217,8,2024-12-17T13:00:00,339,304,643,WebBN_T
pedestrian-counting-system-monthly-counts-per-hour.zip,772120241221,77,2024-12-21T21:00:00,155,147,302,HarEsP_T
pedestrian-counting-system-monthly-counts-per-hour.zip,871920241213,87,2024-12-13T19:00:00,142,97,239,Errol23_T
pedestrian-counting-system-monthly-counts-per-hour.zip,181420241215,18,2024-12-15T14:00:00,107,73,180,Col12_T
pedestrian-counting-system-monthly-counts-per-hour.zip,471320241202,47,2024-12-02T13:00:00,813,914,1727,Eli250_T
pedestrian-counting-system-monthly-counts-per-hour.zip,91520241204,9,2024-12-04T15:00:00,956,153,1109,Col700_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1120241208,1,2024-12-08T01:00:00,62,80,142,Bou292_T
pedestrian-counting-system-monthly-counts-per-hour.zip,11420241206,11,2024-12-06T04:00:00,1,0,1,WatCit_T
pedestrian-counting-system-monthly-counts-per-hour.zip,421020241225,42,2024-12-25T10:00:00,11,10,21,UM1_T
pedestrian-counting-system-monthly-counts-per-hour.zip,371520241230,37,2024-12-30T15:00:00,103,134,237,Lyg260_T
pedestrian-counting-system-monthly-counts-per-hour.zip,851920241225,85,2024-12-25T19:00:00,17,14,31,488Mac_T
pedestrian-counting-system-monthly-counts-per-hour.zip,521220241219,52,2024-12-19T12:00:00,418,376,794,Eli263_T
pedestrian-counting-system-monthly-counts-per-hour.zip,351320241231,35,2024-12-31T13:00:00,1525,1612,3137,SouthB_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1352020241230,135,2024-12-30T20:00:00,211,270,481,Spen161_T
pedestrian-counting-system-monthly-counts-per-hour.zip,492220241228,49,2024-12-28T22:00:00,103,95,198,Eli501_T
pedestrian-counting-system-monthly-counts-per-hour.zip,142120241217,14,2024-12-17T21:00:00,1273,282,1555,SanBri_T
pedestrian-counting-system-monthly-counts-per-hour.zip,54720241201,54,2024-12-01T07:00:00,23,15,38,Swa607_T
pedestrian-counting-system-monthly-counts-per-hour.zip,47420241215,47,2024-12-15T04:00:00,49,24,73,Eli250_T
pedestrian-counting-system-monthly-counts-per-hour.zip,611120241220,61,2024-12-20T11:00:00,204,368,572,RMIT14_T
pedestrian-counting-system-monthly-counts-per-hour.zip,11120241217,1,2024-12-17T11:00:00,1198,1215,2413,Bou292_T
pedestrian-counting-system-monthly-counts-per-hour.zip,52020241229,5,2024-12-29T20:00:00,1186,1360,2546,PriNW_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1641020241209,164,2024-12-09T10:00:00,94,47,141,Lat526_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,131120241224,131,2024-12-24T01:00:00,19,26,45,King2_T
pedestrian-counting-system-monthly-counts-per-hour.zip,141120241225,14,2024-12-25T11:00:00,192,60,252,SanBri_T
pedestrian-counting-system-monthly-counts-per-hour.zip,511920241228,51,2024-12-28T19:00:00,90,90,180,Fra118_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1341320241207,134,2024-12-07T13:00:00,429,426,855,Spen201_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1421120241204,142,2024-12-04T11:00:00,326,329,655,Hammer1584_T
pedestrian-counting-system-monthly-counts-per-hour.zip,61020241227,61,2024-12-27T00:00:00,43,24,67,RMIT14_T
pedestrian-counting-system-monthly-counts-per-hour.zip,29220241221,29,2024-12-21T02:00:00,12,39,51,AG_T
pedestrian-counting-system-monthly-counts-per-hour.zip,131620241231,131,2024-12-31T06:00:00,9,10,19,King2_T
pedestrian-counting-system-monthly-counts-per-hour.zip,182120241231,18,2024-12-31T21:00:00,119,242,361,Col12_T
pedestrian-counting-system-monthly-counts-per-hour.zip,621720241207,62,2024-12-07T17:00:00,266,243,509,Lat224_T
pedestrian-counting-system-monthly-counts-per-hour.zip,27620241231,27,2024-12-31T06:00:00,11,18,29,Vic_T
pedestrian-counting-system-monthly-counts-per-hour.zip,791620241225,79,2024-12-25T16:00:00,312,322,634,FliSS_T
pedestrian-counting-system-monthly-counts-per-hour.zip,107120241203,107,2024-12-03T01:00:00,8,6,14,280Will_T
pedestrian-counting-system-monthly-counts-per-hour.zip,621820241206,62,2024-12-06T18:00:00,224,232,456,Lat224_T
pedestrian-counting-system-monthly-counts-per-hour.zip,68520241218,68,2024-12-18T05:00:00,15,13,28,FLDegN_T
pedestrian-counting-system-monthly-counts-per-hour.zip,171020241218,17,2024-12-18T10:00:00,403,278,681,Col15_T
pedestrian-counting-system-monthly-counts-per-hour.zip,167620241230,167,2024-12-30T06:00:00,6,20,26,Lat526_T_2
pedestrian-counting-system-monthly-counts-per-hour.zip,1642320241210,164,2024-12-10T23:00:00,49,42,91,Lat526_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,461720241203,46,2024-12-03T17:00:00,55,126,181,Pel147_T
pedestrian-counting-system-monthly-counts-per-hour.zip,761820241204,76,2024-12-04T18:00:00,96,48,144,KenMac_T
pedestrian-counting-system-monthly-counts-per-hour.zip,44920241229,44,2024-12-29T09:00:00,4,8,12,UM3_T
pedestrian-counting-system-monthly-counts-per-hour.zip,851020241226,85,2024-12-26T10:00:00,24,21,45,488Mac_T
pedestrian-counting-system-monthly-counts-per-hour.zip,561720241225,56,2024-12-25T17:00:00,244,290,534,Lon364_T
pedestrian-counting-system-monthly-counts-per-hour.zip,138820241224,138,2024-12-24T08:00:00,4,0,4,EntPark1671_T
pedestrian-counting-system-monthly-counts-per-hour.zip,421020241218,42,2024-12-18T10:00:00,88,88,176,UM1_T
pedestrian-counting-system-monthly-counts-per-hour.zip,41620241222,41,2024-12-22T06:00:00,142,112,254,Swa31
pedestrian-counting-system-monthly-counts-per-hour.zip,134720241231,134,2024-12-31T07:00:00,206,139,345,Spen201_T
pedestrian-counting-system-monthly-counts-per-hour.zip,69220241219,69,2024-12-19T02:00:00,2,1,3,FLDegC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,701520241222,70,2024-12-22T15:00:00,146,136,282,Errol20_T
pedestrian-counting-system-monthly-counts-per-hour.zip,411920241206,41,2024-12-06T19:00:00,1264,1450,2714,Swa31
pedestrian-counting-system-monthly-counts-per-hour.zip,172320241219,17,2024-12-19T23:00:00,34,48,82,Col15_T
pedestrian-counting-system-monthly-counts-per-hour.zip,351720241208,35,2024-12-08T17:00:00,1578,1865,3443,SouthB_T
pedestrian-counting-system-monthly-counts-per-hour.zip,371720241224,37,2024-12-24T17:00:00,74,130,204,Lyg260_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1182320241211,118,2024-12-11T23:00:00,2,6,8,Fli114C_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1341920241208,134,2024-12-08T19:00:00,403,361,764,Spen201_T
pedestrian-counting-system-monthly-counts-per-hour.zip,862320241209,86,2024-12-09T23:00:00,2,11,13,574Qub_T
pedestrian-counting-system-monthly-counts-per-hour.zip,22020241225,2,2024-12-25T20:00:00,563,409,972,Bou283_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1411820241206,141,2024-12-06T18:00:00,116,104,220,474Fl_T
pedestrian-counting-system-monthly-counts-per-hour.zip,31420241224,3,2024-12-24T14:00:00,1027,1138,2165,Swa295_T
pedestrian-counting-system-monthly-counts-per-hour.zip,39820241219,39,2024-12-19T08:00:00,87,109,196,AlfPl_T
pedestrian-counting-system-monthly-counts-per-hour.zip,401620241202,40,2024-12-02T16:00:00,166,133,299,Spr201_T
pedestrian-counting-system-monthly-counts-per-hour.zip,17320241205,17,2024-12-05T03:00:00,0,2,2,Col15_T
pedestrian-counting-system-monthly-counts-per-hour.zip,121420241223,12,2024-12-23T14:00:00,104,138,242,NewQ_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1301520241219,130,2024-12-19T15:00:00,39,27,66,Bou892T
pedestrian-counting-system-monthly-counts-per-hour.zip,77320241202,77,2024-12-02T03:00:00,0,3,3,HarEsP_T
pedestrian-counting-system-monthly-counts-per-hour.zip,251620241223,25,2024-12-23T16:00:00,1048,757,1805,MCEC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1071820241220,107,2024-12-20T18:00:00,130,154,284,280Will_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1361520241214,136,2024-12-14T15:00:00,58,61,119,BirFed1120_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1232020241216,123,2024-12-16T20:00:00,0,2,2,BirBridge_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,352220241221,35,2024-12-21T22:00:00,1051,2956,4007,SouthB_T
pedestrian-counting-system-monthly-counts-per-hour.zip,68720241221,68,2024-12-21T07:00:00,33,27,60,FLDegN_T
pedestrian-counting-system-monthly-counts-per-hour.zip,10120241208,10,2024-12-08T01:00:00,9,5,14,BouHbr_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1622120241205,162,2024-12-05T21:00:00,251,158,409,Eli489_T
pedestrian-counting-system-monthly-counts-per-hour.zip,162320241225,162,2024-12-25T03:00:00,19,20,39,Eli489_T
pedestrian-counting-system-monthly-counts-per-hour.zip,9020241217,9,2024-12-17T00:00:00,9,11,20,Col700_T
pedestrian-counting-system-monthly-counts-per-hour.zip,79020241215,79,2024-12-15T00:00:00,325,483,808,FliSS_T
pedestrian-counting-system-monthly-counts-per-hour.zip,67120241213,67,2024-12-13T01:00:00,6,26,32,FLDegS_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1611620241213,161,2024-12-13T16:00:00,107,98,205,BirArt1109_T
pedestrian-counting-system-monthly-counts-per-hour.zip,22120241201,2,2024-12-01T21:00:00,122,225,347,Bou283_T
pedestrian-counting-system-monthly-counts-per-hour.zip,871320241217,87,2024-12-17T13:00:00,104,147,251,Errol23_T
pedestrian-counting-system-monthly-counts-per-hour.zip,311320241208,31,2024-12-08T13:00:00,221,165,386,Lyg161_T
pedestrian-counting-system-monthly-counts-per-hour.zip,661620241202,66,2024-12-02T16:00:00,1017,1143,2160,QVN_T
pedestrian-counting-system-monthly-counts-per-hour.zip,76420241214,76,2024-12-14T04:00:00,1,1,2,KenMac_T
pedestrian-counting-system-monthly-counts-per-hour.zip,461820241210,46,2024-12-10T18:00:00,54,76,130,Pel147_T
pedestrian-counting-system-monthly-counts-per-hour.zip,751920241214,75,2024-12-14T19:00:00,65,140,205,SprFli_T
pedestrian-counting-system-monthly-counts-per-hour.zip,101420241229,10,2024-12-29T14:00:00,35,29,64,BouHbr_T
pedestrian-counting-system-monthly-counts-per-hour.zip,101320241224,10,2024-12-24T13:00:00,70,39,109,BouHbr_T
pedestrian-counting-system-monthly-counts-per-hour.zip,461620241223,46,2024-12-23T16:00:00,37,44,81,Pel147_T
pedestrian-counting-system-monthly-counts-per-hour.zip,30620241223,30,2024-12-23T06:00:00,19,19,38,Lon189_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1302120241210,130,2024-12-10T21:00:00,11,3,14,Bou892T
pedestrian-counting-system-monthly-counts-per-hour.zip,441220241207,44,2024-12-07T12:00:00,26,19,45,UM3_T
pedestrian-counting-system-monthly-counts-per-hour.zip,872020241223,87,2024-12-23T20:00:00,39,48,87,Errol23_T
pedestrian-counting-system-monthly-counts-per-hour.zip,431120241211,43,2024-12-11T11:00:00,54,60,114,UM2_T
pedestrian-counting-system-monthly-counts-per-hour.zip,20120241211,20,2024-12-11T01:00:00,20,12,32,LtB170_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1231020241217,123,2024-12-17T10:00:00,2,1,3,BirBridge_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,141720241229,141,2024-12-29T07:00:00,65,46,111,474Fl_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1372220241206,137,2024-12-06T22:00:00,5,4,9,BouHbr2353_T
pedestrian-counting-system-monthly-counts-per-hour.zip,502220241210,50,2024-12-10T22:00:00,71,30,101,Lyg309_T
pedestrian-counting-system-monthly-counts-per-hour.zip,361120241222,36,2024-12-22T11:00:00,94,90,184,Que85_T
pedestrian-counting-system-monthly-counts-per-hour.zip,612020241212,61,2024-12-12T20:00:00,446,475,921,RMIT14_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1661620241230,166,2024-12-30T16:00:00,55,38,93,Spen484_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1372220241212,137,2024-12-12T22:00:00,2,2,4,BouHbr2353_T
pedestrian-counting-system-monthly-counts-per-hour.zip,411720241203,41,2024-12-03T17:00:00,1902,2670,4572,Swa31
pedestrian-counting-system-monthly-counts-per-hour.zip,134620241228,134,2024-12-28T06:00:00,68,91,159,Spen201_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1091620241217,109,2024-12-17T16:00:00,300,117,417,LatWill_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1361420241231,136,2024-12-31T14:00:00,44,89,133,BirFed1120_T
pedestrian-counting-system-monthly-counts-per-hour.zip,53220241218,53,2024-12-18T02:00:00,8,5,13,Col254_T
pedestrian-counting-system-monthly-counts-per-hour.zip,31620241229,31,2024-12-29T06:00:00,8,4,12,Lyg161_T
pedestrian-counting-system-monthly-counts-per-hour.zip,872020241212,87,2024-12-12T20:00:00,79,94,173,Errol23_T
pedestrian-counting-system-monthly-counts-per-hour.zip,621220241213,62,2024-12-13T12:00:00,250,224,474,Lat224_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1092020241230,109,2024-12-30T20:00:00,44,60,104,LatWill_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1431120241201,143,2024-12-01T11:00:00,159,276,435,Spencer_T
pedestrian-counting-system-monthly-counts-per-hour.zip,291020241223,29,2024-12-23T10:00:00,108,158,266,AG_T
pedestrian-counting-system-monthly-counts-per-hour.zip,143820241220,143,2024-12-20T08:00:00,91,151,242,Spencer_T
pedestrian-counting-system-monthly-counts-per-hour.zip,671720241220,67,2024-12-20T17:00:00,287,497,784,FLDegS_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1401320241204,140,2024-12-04T13:00:00,82,54,136,Boyd2837_T
pedestrian-counting-system-monthly-counts-per-hour.zip,84220241207,84,2024-12-07T02:00:00,94,148,242,ElFi_T
pedestrian-counting-system-monthly-counts-per-hour.zip,78320241220,78,2024-12-20T03:00:00,1,1,2,HarEsB_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1621720241229,162,2024-12-29T17:00:00,307,314,621,Eli489_T
pedestrian-counting-system-monthly-counts-per-hour.zip,30320241215,30,2024-12-15T03:00:00,162,203,365,Lon189_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1642120241212,164,2024-12-12T21:00:00,49,85,134,Lat526_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,1391920241206,139,2024-12-06T19:00:00,36,41,77,Signal1647_T
pedestrian-counting-system-monthly-counts-per-hour.zip,109720241213,109,2024-12-13T07:00:00,29,176,205,LatWill_T
pedestrian-counting-system-monthly-counts-per-hour.zip,712320241228,71,2024-12-28T23:00:00,2,3,5,WestWP_T
pedestrian-counting-system-monthly-counts-per-hour.zip,28720241227,28,2024-12-27T07:00:00,50,45,95,VAC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1342220241202,134,2024-12-02T22:00:00,188,194,382,Spen201_T
pedestrian-counting-system-monthly-counts-per-hour.zip,112120241226,11,2024-12-26T21:00:00,88,102,190,WatCit_T
pedestrian-counting-system-monthly-counts-per-hour.zip,232020241201,23,2024-12-01T20:00:00,72,116,188,Col623_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1641920241230,164,2024-12-30T19:00:00,75,111,186,Lat526_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,1311520241216,131,2024-12-16T15:00:00,126,71,197,King2_T
pedestrian-counting-system-monthly-counts-per-hour.zip,711320241210,71,2024-12-10T13:00:00,18,21,39,WestWP_T
pedestrian-counting-system-monthly-counts-per-hour.zip,111420241226,11,2024-12-26T14:00:00,66,54,120,WatCit_T
pedestrian-counting-system-monthly-counts-per-hour.zip,442020241211,44,2024-12-11T20:00:00,58,21,79,UM3_T
pedestrian-counting-system-monthly-counts-per-hour.zip,167620241210,167,2024-12-10T06:00:00,2,30,32,Lat526_T_2
pedestrian-counting-system-monthly-counts-per-hour.zip,871920241206,87,2024-12-06T19:00:00,73,72,145,Errol23_T
pedestrian-counting-system-monthly-counts-per-hour.zip,10120241228,10,2024-12-28T01:00:00,5,2,7,BouHbr_T
pedestrian-counting-system-monthly-counts-per-hour.zip,671720241207,67,2024-12-07T17:00:00,370,514,884,FLDegS_T
pedestrian-counting-system-monthly-counts-per-hour.zip,25520241207,25,2024-12-07T05:00:00,18,12,30,MCEC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,37920241224,37,2024-12-24T09:00:00,44,22,66,Lyg260_T
pedestrian-counting-system-monthly-counts-per-hour.zip,692020241221,69,2024-12-21T20:00:00,105,96,201,FLDegC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,771120241201,77,2024-12-01T11:00:00,241,160,401,HarEsP_T
pedestrian-counting-system-monthly-counts-per-hour.zip,63520241223,63,2024-12-23T05:00:00,4,5,9,Bou231_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1332320241225,133,2024-12-25T23:00:00,239,132,371,Spen229_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1342020241215,134,2024-12-15T20:00:00,306,286,592,Spen201_T
pedestrian-counting-system-monthly-counts-per-hour.zip,109320241205,109,2024-12-05T03:00:00,8,8,16,LatWill_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1621020241217,162,2024-12-17T10:00:00,360,416,776,Eli489_T
pedestrian-counting-system-monthly-counts-per-hour.zip,10120241207,10,2024-12-07T01:00:00,7,2,9,BouHbr_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1431420241225,143,2024-12-25T14:00:00,129,175,304,Spencer_T
pedestrian-counting-system-monthly-counts-per-hour.zip,24720241202,24,2024-12-02T07:00:00,820,221,1041,Col620_T
pedestrian-counting-system-monthly-counts-per-hour.zip,139520241213,139,2024-12-13T05:00:00,3,1,4,Signal1647_T
pedestrian-counting-system-monthly-counts-per-hour.zip,432020241208,43,2024-12-08T20:00:00,33,25,58,UM2_T
pedestrian-counting-system-monthly-counts-per-hour.zip,862320241203,86,2024-12-03T23:00:00,1,7,8,574Qub_T
pedestrian-counting-system-monthly-counts-per-hour.zip,3320241231,3,2024-12-31T03:00:00,22,17,39,Swa295_T
pedestrian-counting-system-monthly-counts-per-hour.zip,14920241220,14,2024-12-20T09:00:00,195,139,334,SanBri_T
pedestrian-counting-system-monthly-counts-per-hour.zip,37120241225,37,2024-12-25T01:00:00,34,24,58,Lyg260_T
pedestrian-counting-system-monthly-counts-per-hour.zip,431920241226,43,2024-12-26T19:00:00,18,16,34,UM2_T
pedestrian-counting-system-monthly-counts-per-hour.zip,482220241231,48,2024-12-31T22:00:00,120,130,250,QVMQ_T
pedestrian-counting-system-monthly-counts-per-hour.zip,117920241228,117,2024-12-28T09:00:00,215,94,309,Fli114F_T
pedestrian-counting-system-monthly-counts-per-hour.zip,9520241210,9,2024-12-10T05:00:00,21,40,61,Col700_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1231820241213,123,2024-12-13T18:00:00,11,2,13,BirBridge_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,371120241219,37,2024-12-19T11:00:00,75,80,155,Lyg260_T
pedestrian-counting-system-monthly-counts-per-hour.zip,751120241219,75,2024-12-19T11:00:00,55,53,108,SprFli_T
pedestrian-counting-system-monthly-counts-per-hour.zip,122120241223,12,2024-12-23T21:00:00,127,98,225,NewQ_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1301920241207,130,2024-12-07T19:00:00,19,21,40,Bou892T
pedestrian-counting-system-monthly-counts-per-hour.zip,1231420241220,123,2024-12-20T14:00:00,3,0,3,BirBridge_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,29820241223,29,2024-12-23T08:00:00,96,84,180,AG_T
pedestrian-counting-system-monthly-counts-per-hour.zip,181420241231,18,2024-12-31T14:00:00,82,61,143,Col12_T
pedestrian-counting-system-monthly-counts-per-hour.zip,62920241214,62,2024-12-14T09:00:00,56,80,136,Lat224_T
pedestrian-counting-system-monthly-counts-per-hour.zip,171220241210,17,2024-12-10T12:00:00,793,698,1491,Col15_T
pedestrian-counting-system-monthly-counts-per-hour.zip,271420241215,27,2024-12-15T14:00:00,195,161,356,Vic_T
pedestrian-counting-system-monthly-counts-per-hour.zip,361220241205,36,2024-12-05T12:00:00,458,383,841,Que85_T
pedestrian-counting-system-monthly-counts-per-hour.zip,164820241224,164,2024-12-24T08:00:00,54,27,81,Lat526_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,138920241228,138,2024-12-28T09:00:00,3,13,16,EntPark1671_T
pedestrian-counting-system-monthly-counts-per-hour.zip,662020241223,66,2024-12-23T20:00:00,1112,896,2008,QVN_T
pedestrian-counting-system-monthly-counts-per-hour.zip,841520241225,84,2024-12-25T15:00:00,527,732,1259,ElFi_T
pedestrian-counting-system-monthly-counts-per-hour.zip,28820241213,28,2024-12-13T08:00:00,440,204,644,VAC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,291720241202,29,2024-12-02T17:00:00,189,249,438,AG_T
pedestrian-counting-system-monthly-counts-per-hour.zip,791020241211,79,2024-12-11T10:00:00,320,264,584,FliSS_T
pedestrian-counting-system-monthly-counts-per-hour.zip,12920241206,12,2024-12-06T09:00:00,78,194,272,NewQ_T
pedestrian-counting-system-monthly-counts-per-hour.zip,271320241210,27,2024-12-10T13:00:00,171,191,362,Vic_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1171620241211,117,2024-12-11T16:00:00,155,331,486,Fli114F_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1231820241230,123,2024-12-30T18:00:00,44,32,76,BirBridge_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,1171720241206,117,2024-12-06T17:00:00,166,221,387,Fli114F_T
pedestrian-counting-system-monthly-counts-per-hour.zip,3720241218,3,2024-12-18T07:00:00,47,136,183,Swa295_T
pedestrian-counting-system-monthly-counts-per-hour.zip,61720241219,6,2024-12-19T17:00:00,2460,1477,3937,FliS_T
pedestrian-counting-system-monthly-counts-per-hour.zip,751120241230,75,2024-12-30T11:00:00,25,92,117,SprFli_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1332220241229,133,2024-12-29T22:00:00,282,240,522,Spen229_T
pedestrian-counting-system-monthly-counts-per-hour.zip,542020241220,54,2024-12-20T20:00:00,79,81,160,Swa607_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1662220241231,166,2024-12-31T22:00:00,20,61,81,Spen484_T
pedestrian-counting-system-monthly-counts-per-hour.zip,681220241208,68,2024-12-08T12:00:00,140,102,242,FLDegN_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1520241216,1,2024-12-16T05:00:00,9,15,24,Bou292_T
pedestrian-counting-system-monthly-counts-per-hour.zip,71920241213,71,2024-12-13T09:00:00,49,49,98,WestWP_T
pedestrian-counting-system-monthly-counts-per-hour.zip,711520241219,71,2024-12-19T15:00:00,10,9,19,WestWP_T
pedestrian-counting-system-monthly-counts-per-hour.zip,23420241202,23,2024-12-02T04:00:00,4,4,8,Col623_T
pedestrian-counting-system-monthly-counts-per-hour.zip,491920241201,49,2024-12-01T19:00:00,171,174,345,Eli501_T
pedestrian-counting-system-monthly-counts-per-hour.zip,562020241214,56,2024-12-14T20:00:00,398,388,786,Lon364_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1231620241223,123,2024-12-23T16:00:00,23,14,37,BirBridge_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,1301220241225,130,2024-12-25T12:00:00,15,28,43,Bou892T
pedestrian-counting-system-monthly-counts-per-hour.zip,541320241207,54,2024-12-07T13:00:00,67,64,131,Swa607_T
pedestrian-counting-system-monthly-counts-per-hour.zip,56820241205,56,2024-12-05T08:00:00,131,182,313,Lon364_T
pedestrian-counting-system-monthly-counts-per-hour.zip,58620241211,58,2024-12-11T06:00:00,241,66,307,Bou688_T
pedestrian-counting-system-monthly-counts-per-hour.zip,76620241211,76,2024-12-11T06:00:00,23,14,37,KenMac_T
pedestrian-counting-system-monthly-counts-per-hour.zip,49220241212,49,2024-12-12T02:00:00,32,21,53,Eli501_T
pedestrian-counting-system-monthly-counts-per-hour.zip,133720241225,133,2024-12-25T07:00:00,65,125,190,Spen229_T
pedestrian-counting-system-monthly-counts-per-hour.zip,166620241220,166,2024-12-20T06:00:00,9,2,11,Spen484_T
pedestrian-counting-system-monthly-counts-per-hour.zip,69620241217,69,2024-12-17T06:00:00,28,13,41,FLDegC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,14620241224,14,2024-12-24T06:00:00,65,41,106,SanBri_T
pedestrian-counting-system-monthly-counts-per-hour.zip,201820241226,20,2024-12-26T18:00:00,314,335,649,LtB170_T
pedestrian-counting-system-monthly-counts-per-hour.zip,412020241201,41,2024-12-01T20:00:00,706,1344,2050,Swa31
pedestrian-counting-system-monthly-counts-per-hour.zip,5820241206,5,2024-12-06T08:00:00,290,615,905,PriNW_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1621220241220,162,2024-12-20T12:00:00,479,671,1150,Eli489_T
pedestrian-counting-system-monthly-counts-per-hour.zip,133720241208,133,2024-12-08T07:00:00,121,196,317,Spen229_T
pedestrian-counting-system-monthly-counts-per-hour.zip,182020241227,18,2024-12-27T20:00:00,37,16,53,Col12_T
pedestrian-counting-system-monthly-counts-per-hour.zip,135920241211,135,2024-12-11T09:00:00,307,417,724,Spen161_T
pedestrian-counting-system-monthly-counts-per-hour.zip,87020241201,87,2024-12-01T00:00:00,4,9,13,Errol23_T
pedestrian-counting-system-monthly-counts-per-hour.zip,20920241217,20,2024-12-17T09:00:00,94,69,163,LtB170_T
pedestrian-counting-system-monthly-counts-per-hour.zip,62520241213,62,2024-12-13T05:00:00,13,10,23,Lat224_T
pedestrian-counting-system-monthly-counts-per-hour.zip,70820241225,70,2024-12-25T08:00:00,16,17,33,Errol20_T
pedestrian-counting-system-monthly-counts-per-hour.zip,751920241229,75,2024-12-29T19:00:00,38,16,54,SprFli_T
pedestrian-counting-system-monthly-counts-per-hour.zip,75820241212,75,2024-12-12T08:00:00,85,65,150,SprFli_T
pedestrian-counting-system-monthly-counts-per-hour.zip,87920241230,87,2024-12-30T09:00:00,62,74,136,Errol23_T
pedestrian-counting-system-monthly-counts-per-hour.zip,582120241217,58,2024-12-17T21:00:00,188,245,433,Bou688_T
pedestrian-counting-system-monthly-counts-per-hour.zip,632320241213,63,2024-12-13T23:00:00,88,317,405,Bou231_T
pedestrian-counting-system-monthly-counts-per-hour.zip,81120241228,8,2024-12-28T11:00:00,167,287,454,WebBN_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1081120241203,108,2024-12-03T11:00:00,240,349,589,261Will_T
