num_expediente,fecha,hora,localizacion,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S007879,2025-01-24,10:35:00,CALL. EDUARDO BARREIROS / CALL. SALVADOR MARTINEZ,12,USERA,Colisión lateral,Nublado,Turismo,Conductor,De 40 a 44 años,Hombre,,Desconocido,440836,4468748,false,false
2025S007883,2025-01-24,12:00:00,CALL. JOSE PAULETE / CALL. BOADA,13,PUENTE DE VALLECAS,Alcance,Nublado,Todo terreno,Conductor,Desconocido,Hombre,,Desconocido,444410,4471685,false,false
2025S007883,2025-01-24,12:00:00,CALL. JOSE PAULETE / CALL. BOADA,13,PUENTE DE VALLECAS,Alcance,Nublado,Turismo,Conductor,De 60 a 64 años,Mujer,,Desconocido,444410,4471685,false,false
2025S007884,2025-01-24,12:40:00,AVDA. DEMOCRACIA,13,PUENTE DE VALLECAS,Alcance,Nublado,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447037,4470756,false,false
2025S007884,2025-01-24,12:40:00,AVDA. DEMOCRACIA,13,PUENTE DE VALLECAS,Alcance,Nublado,Turismo,Conductor,De 21 a 24 años,Mujer,14,Sin asistencia sanitaria,447037,4470756,false,false
2025S007888,2025-01-24,13:15:00,CALL. CALESAS / CALL. VALLANDES,12,USERA,Caída,Lluvia débil,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,,Desconocido,440181,4471382,false,false
2025S007908,2025-01-24,13:30:00,AUTOV. M-45 / AVDA. ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,Alcance,,Furgoneta,Conductor,De 50 a 54 años,Hombre,,Desconocido,448478,4468667,false,false
2025S007908,2025-01-24,13:30:00,AUTOV. M-45 / AVDA. ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,Alcance,,Turismo,Conductor,De 21 a 24 años,Hombre,,Desconocido,448478,4468667,false,false
2025S007909,2025-01-24,13:23:00,PLAZA. CIBELES / CALL. ALCALA,4,SALAMANCA,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,441232,4474541,false,false
2025S007909,2025-01-24,13:23:00,PLAZA. CIBELES / CALL. ALCALA,4,SALAMANCA,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441232,4474541,false,false
2025S007917,2025-01-24,14:00:00,CALL. SECOYA,11,CARABANCHEL,Colisión lateral,Se desconoce,Autobús,Conductor,De 50 a 54 años,Hombre,,Desconocido,437008,4469367,false,false
2025S007917,2025-01-24,14:00:00,CALL. SECOYA,11,CARABANCHEL,Colisión lateral,Se desconoce,Turismo,Conductor,De 55 a 59 años,Mujer,,Desconocido,437008,4469367,false,false
2025S007919,2025-01-24,15:10:00,AUTOV. M-30,15,CIUDAD LINEAL,Alcance,Nublado,Autobús,Conductor,De 60 a 64 años,Hombre,,Desconocido,444085,4477111,false,false
2025S007919,2025-01-24,15:10:00,AUTOV. M-30,15,CIUDAD LINEAL,Alcance,Nublado,Turismo,Conductor,De 30 a 34 años,Hombre,,Desconocido,444085,4477111,false,false
2025S007920,2025-01-24,14:10:00,CALL. GALILEO,7,CHAMBERÍ,Alcance,Nublado,Ciclomotor,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439740,4475881,false,false
2025S007920,2025-01-24,14:10:00,CALL. GALILEO,7,CHAMBERÍ,Alcance,Nublado,Motocicleta hasta 125cc,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439740,4475881,false,false
2025S007920,2025-01-24,14:10:00,CALL. GALILEO,7,CHAMBERÍ,Alcance,Nublado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,439740,4475881,false,false
2025S007944,2025-01-24,14:46:00,AUTOV. M-30,8,FUENCARRAL-EL PARDO,Alcance,,Otros vehículos con motor,Conductor,De 35 a 39 años,Hombre,,Desconocido,441799,4481563,false,false
2025S007944,2025-01-24,14:46:00,AUTOV. M-30,8,FUENCARRAL-EL PARDO,Alcance,,Turismo,Conductor,De 45 a 49 años,Hombre,,Desconocido,441799,4481563,false,false
2025S007945,2025-01-24,15:20:00,CALL. MANUEL NOYA,12,USERA,Alcance,Nublado,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Hombre,,Desconocido,439523,4470971,false,false
2025S007945,2025-01-24,15:20:00,CALL. MANUEL NOYA,12,USERA,Alcance,Nublado,Turismo,Conductor,De 55 a 59 años,Hombre,,Desconocido,439523,4470971,false,false
2025S007963,2025-01-24,16:30:00,CALL. PADRE DAMIAN,5,CHAMARTÍN,Alcance,Nublado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,441874,4478860,false,false
2025S007963,2025-01-24,16:30:00,CALL. PADRE DAMIAN,5,CHAMARTÍN,Alcance,Nublado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,441874,4478860,false,false
2025S007979,2025-01-24,16:40:00,PASEO. CASTELLANA / PLAZA. CUZCO,5,CHAMARTÍN,Alcance,Despejado,Autobús,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,441516,4478894,false,false
2025S007979,2025-01-24,16:40:00,PASEO. CASTELLANA / PLAZA. CUZCO,5,CHAMARTÍN,Alcance,Despejado,Autobús,Pasajero,De 55 a 59 años,Mujer,1,Atención en urgencias sin posterior ingreso,441516,4478894,false,false
2025S007979,2025-01-24,16:40:00,PASEO. CASTELLANA / PLAZA. CUZCO,5,CHAMARTÍN,Alcance,Despejado,Autobús,Pasajero,De 60 a 64 años,Mujer,14,Sin asistencia sanitaria,441516,4478894,false,false
2025S007979,2025-01-24,16:40:00,PASEO. CASTELLANA / PLAZA. CUZCO,5,CHAMARTÍN,Alcance,Despejado,Autobús,Pasajero,De 65 a 69 años,Mujer,1,Atención en urgencias sin posterior ingreso,441516,4478894,false,false
2025S007979,2025-01-24,16:40:00,PASEO. CASTELLANA / PLAZA. CUZCO,5,CHAMARTÍN,Alcance,Despejado,Furgoneta,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,441516,4478894,false,false
2025S007979,2025-01-24,16:40:00,PASEO. CASTELLANA / PLAZA. CUZCO,5,CHAMARTÍN,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,441516,4478894,false,false
2025S007979,2025-01-24,16:40:00,PASEO. CASTELLANA / PLAZA. CUZCO,5,CHAMARTÍN,Alcance,Despejado,Turismo,Pasajero,De 10 a 14 años,Hombre,14,Sin asistencia sanitaria,441516,4478894,false,false
2025S007985,2025-01-24,17:59:00,CALL. DOCTOR VELASCO,3,RETIRO,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441496,4473344,false,false
2025S007985,2025-01-24,17:59:00,CALL. DOCTOR VELASCO,3,RETIRO,Colisión lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,441496,4473344,false,false
2025S007985,2025-01-24,17:59:00,CALL. DOCTOR VELASCO,3,RETIRO,Colisión lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,441496,4473344,false,false
2025S007990,2025-01-24,18:05:00,GTA. CADIZ / CALL. MARCELO USERA,12,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,440630,4471043,false,false
2025S007990,2025-01-24,18:05:00,GTA. CADIZ / CALL. MARCELO USERA,12,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,440630,4471043,false,false
2025S007992,2025-01-24,17:20:00,AVDA. DOCTOR ARCE,5,CHAMARTÍN,Alcance,Despejado,,Conductor,Desconocido,Desconocido,,Desconocido,442404,4477759,false,false
2025S007992,2025-01-24,17:20:00,AVDA. DOCTOR ARCE,5,CHAMARTÍN,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,442404,4477759,false,false
2025S007992,2025-01-24,17:20:00,AVDA. DOCTOR ARCE,5,CHAMARTÍN,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,442404,4477759,false,false
2025S007993,2025-01-24,19:15:00,CALL. SIERRA GORDA,18,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,,Desconocido,447780,4470267,false,false
2025S007993,2025-01-24,19:15:00,CALL. SIERRA GORDA,18,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,447780,4470267,false,false
2025S007993,2025-01-24,19:15:00,CALL. SIERRA GORDA,18,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,447780,4470267,false,false
2025S007995,2025-01-24,18:45:00,CALL. PRINCESA / CALL. MARTIRES DE ALCALA,9,MONCLOA-ARAVACA,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 18 a 20 años,Hombre,3,Ingreso superior a 24 horas,439444,4475449,false,false
2025S007995,2025-01-24,18:45:00,CALL. PRINCESA / CALL. MARTIRES DE ALCALA,9,MONCLOA-ARAVACA,Alcance,Despejado,Motocicleta > 125cc,Pasajero,De 18 a 20 años,Mujer,2,Ingreso inferior o igual a 24 horas,439444,4475449,false,false
2025S007995,2025-01-24,18:45:00,CALL. PRINCESA / CALL. MARTIRES DE ALCALA,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,439444,4475449,false,true
2025S007995,2025-01-24,18:45:00,CALL. PRINCESA / CALL. MARTIRES DE ALCALA,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Pasajero,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,439444,4475449,false,false
2025S008016,2025-01-24,19:15:00,PASEO. CHOPERA / PASEO. YESERIAS,2,ARGANZUELA,Caída,Despejado,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,440305,4472037,false,false
2025S008016,2025-01-24,19:15:00,PASEO. CHOPERA / PASEO. YESERIAS,2,ARGANZUELA,Caída,Despejado,Motocicleta hasta 125cc,Pasajero,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,440305,4472037,false,false
2025S008026,2025-01-24,18:30:00,AUTOV. M-40 / AVDA. MEDITERRANEO,14,MORATALAZ,Alcance,Nublado,Turismo,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,446439,4471705,false,false
2025S008026,2025-01-24,18:30:00,AUTOV. M-40 / AVDA. MEDITERRANEO,14,MORATALAZ,Alcance,Nublado,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,446439,4471705,false,false
2025S008026,2025-01-24,18:30:00,AUTOV. M-40 / AVDA. MEDITERRANEO,14,MORATALAZ,Alcance,Nublado,Turismo,Pasajero,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,446439,4471705,false,false
2025S008027,2025-01-24,19:35:00,CALL. MANCEBOS,1,CENTRO,Choque contra obstáculo fijo,,Furgoneta,Conductor,Desconocido,Desconocido,,Desconocido,439500,4473831,false,false
2025S008027,2025-01-24,19:35:00,CALL. MANCEBOS,1,CENTRO,Choque contra obstáculo fijo,,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,439500,4473831,false,false
2025S008028,2025-01-24,19:10:00,IDB. PASEO DE LA VAGUADA,8,FUENCARRAL-EL PARDO,Colisión lateral,Nublado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,439786,4481330,false,false
2025S008028,2025-01-24,19:10:00,IDB. PASEO DE LA VAGUADA,8,FUENCARRAL-EL PARDO,Colisión lateral,Nublado,Turismo,Conductor,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,439786,4481330,false,false
2025S008028,2025-01-24,19:10:00,IDB. PASEO DE LA VAGUADA,8,FUENCARRAL-EL PARDO,Colisión lateral,Nublado,Turismo,Pasajero,De 25 a 29 años,Mujer,,Desconocido,439786,4481330,false,false
2025S008039,2025-01-24,19:50:00,CALL. JUANA UROSA,11,CARABANCHEL,Colisión lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,436718,4470766,false,false
2025S008039,2025-01-24,19:50:00,CALL. JUANA UROSA,11,CARABANCHEL,Colisión lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,436718,4470766,false,false
2025S008049,2025-01-24,17:50:00,PLAZA. ALSACIA / CALL. FUENTE CARRANTONA,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,447043,4474279,false,false
2025S008049,2025-01-24,17:50:00,PLAZA. ALSACIA / CALL. FUENTE CARRANTONA,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,447043,4474279,false,false
2025S008049,2025-01-24,17:50:00,PLAZA. ALSACIA / CALL. FUENTE CARRANTONA,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Nublado,Turismo,Pasajero,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,447043,4474279,false,false
2025S008064,2025-01-24,18:30:00,CALL. MONASTERIO DE OSEIRA,8,FUENCARRAL-EL PARDO,Otro,Nublado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441105,4484887,false,false
2025S008064,2025-01-24,18:30:00,CALL. MONASTERIO DE OSEIRA,8,FUENCARRAL-EL PARDO,Otro,Nublado,Vehículo articulado,Conductor,Desconocido,Desconocido,,Desconocido,441105,4484887,false,false
2025S008103,2025-01-24,18:10:00,CALL. JUAN PRADILLO / AVDA. DOCTOR FEDERICO RUBIO Y GALI,6,TETUÁN,Colisión fronto-lateral,,Motocicleta > 125cc,Conductor,Desconocido,Desconocido,,Desconocido,439797,4478226,,false
2025S008103,2025-01-24,18:10:00,CALL. JUAN PRADILLO / AVDA. DOCTOR FEDERICO RUBIO Y GALI,6,TETUÁN,Colisión fronto-lateral,,Turismo,Conductor,De 30 a 34 años,Mujer,,Desconocido,439797,4478226,false,false
2025S008117,2025-01-24,20:55:00,AVDA. POBLADOS,11,CARABANCHEL,Colisión lateral,Nublado,Autobús articulado,Conductor,De 45 a 49 años,Hombre,,Desconocido,437144,4469489,false,false
2025S008117,2025-01-24,20:55:00,AVDA. POBLADOS,11,CARABANCHEL,Colisión lateral,Nublado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,437144,4469489,false,false
2025S008117,2025-01-24,20:55:00,AVDA. POBLADOS,11,CARABANCHEL,Colisión lateral,Nublado,Turismo,Pasajero,De 18 a 20 años,Hombre,,Desconocido,437144,4469489,false,false
2025S008117,2025-01-24,20:55:00,AVDA. POBLADOS,11,CARABANCHEL,Colisión lateral,Nublado,Turismo,Pasajero,De 50 a 54 años,Mujer,,Desconocido,437144,4469489,false,false
2025S008147,2025-01-24,20:33:00,CALL. VALLE DE MENA / CALL. DOCTOR RAMON CASTROVIEJO,9,MONCLOA-ARAVACA,Colisión lateral,Nublado,Todo terreno,Conductor,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,438278,4480511,false,false
2025S008147,2025-01-24,20:33:00,CALL. VALLE DE MENA / CALL. DOCTOR RAMON CASTROVIEJO,9,MONCLOA-ARAVACA,Colisión lateral,Nublado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,438278,4480511,false,false
2025S008150,2025-01-24,21:40:00,CALL. VALDERRIBAS,3,RETIRO,Choque contra obstáculo fijo,,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,443127,4472534,false,false
2025S008150,2025-01-24,21:40:00,CALL. VALDERRIBAS,3,RETIRO,Choque contra obstáculo fijo,,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,443127,4472534,false,false
2025S008153,2025-01-24,22:15:00,CALL. LEGANITOS,1,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Mujer,,Desconocido,439700,4474915,false,false
2025S008153,2025-01-24,22:15:00,CALL. LEGANITOS,1,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,,Desconocido,439700,4474915,false,false
2025S008171,2025-01-24,22:38:00,AVDA. NICETO ALCALA ZAMORA / AVDA. INGENIERO EMILIO HERRERA,16,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,,Desconocido,444896,4482889,false,false
2025S008171,2025-01-24,22:38:00,AVDA. NICETO ALCALA ZAMORA / AVDA. INGENIERO EMILIO HERRERA,16,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,,Desconocido,444896,4482889,false,false
2025S008171,2025-01-24,22:38:00,AVDA. NICETO ALCALA ZAMORA / AVDA. INGENIERO EMILIO HERRERA,16,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 21 a 24 años,Mujer,,Desconocido,444896,4482889,false,false
2025S008205,2025-01-24,22:15:00,CALL. AJOFRIN,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor,De 65 a 69 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,447011,4475109,false,false
2025S008205,2025-01-24,22:15:00,CALL. AJOFRIN,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,447011,4475109,false,false
2025S008330,2025-01-24,23:31:00,CALL. CARTAGENA / CALL. CLARA DEL REY,5,CHAMARTÍN,Colisión lateral,,Turismo,Conductor,De 21 a 24 años,Mujer,,Desconocido,442829,4476832,false,false
2025S008330,2025-01-24,23:31:00,CALL. CARTAGENA / CALL. CLARA DEL REY,5,CHAMARTÍN,Colisión lateral,,Turismo,Conductor,De 40 a 44 años,Mujer,,Desconocido,442829,4476832,false,false
2025S009345,2025-01-24,21:15:00,CALL. SAN BERNARDO / CALL. GRAN VIA,1,CENTRO,Colisión fronto-lateral,,Turismo,Conductor,De 50 a 54 años,Hombre,,Desconocido,439941,4474795,false,false
2025S009345,2025-01-24,21:15:00,CALL. SAN BERNARDO / CALL. GRAN VIA,1,CENTRO,Colisión fronto-lateral,,Turismo,Conductor,De 70 a 74 años,Hombre,,Desconocido,439941,4474795,false,false
2025S008391,2025-01-25,01:50:00,CALL. PRINCIPE DE VERGARA,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,442321,4475493,true,false
2025S008430,2025-01-25,01:00:00,AUTOV. M-30,9,MONCLOA-ARAVACA,Caída,Despejado,Motocicleta > 125cc,Conductor,De 21 a 24 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,438818,4474538,false,false
2025S008542,2025-01-25,03:10:00,AVDA. OSA MAYOR,9,MONCLOA-ARAVACA,Otro,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,432720,4478569,false,false
2025S008542,2025-01-25,03:10:00,AVDA. OSA MAYOR,9,MONCLOA-ARAVACA,Otro,Despejado,Turismo,Pasajero,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,432720,4478569,false,false
2025S008702,2025-01-25,05:30:00,PLAZA. CORDON,1,CENTRO,Atropello a persona,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,,Desconocido,439760,4473972,false,false
2025S008702,2025-01-25,05:30:00,PLAZA. CORDON,1,CENTRO,Atropello a persona,Despejado,Turismo,Peatón,De 21 a 24 años,Hombre,,Desconocido,439760,4473972,false,false
2025S008704,2025-01-25,06:45:00,CALL. OCAÑA / CALL. OCAÑA,10,LATINA,Colisión frontal,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,,Desconocido,435696,4470679,true,false
2025S008704,2025-01-25,06:45:00,CALL. OCAÑA / CALL. OCAÑA,10,LATINA,Colisión frontal,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,,Desconocido,435696,4470679,false,false
2025S008704,2025-01-25,06:45:00,CALL. OCAÑA / CALL. OCAÑA,10,LATINA,Colisión frontal,Despejado,Turismo,Pasajero,De 21 a 24 años,Mujer,,Desconocido,435696,4470679,false,false
2025S008705,2025-01-25,07:10:00,CALL. NUESTRA SEÑORA DE VALVERDE,8,FUENCARRAL-EL PARDO,Vuelco,Nublado,Turismo,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441965,4484678,true,false
2025S008725,2025-01-25,08:15:00,PLAZA. ELIPTICA,12,USERA,Alcance,Nublado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,439130,4470769,true,false
2025S008725,2025-01-25,08:15:00,PLAZA. ELIPTICA,12,USERA,Alcance,Nublado,Turismo,Conductor,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,439130,4470769,false,false
2025S008725,2025-01-25,08:15:00,PLAZA. ELIPTICA,12,USERA,Alcance,Nublado,Turismo,Pasajero,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,439130,4470769,false,false
2025S008725,2025-01-25,08:15:00,PLAZA. ELIPTICA,12,USERA,Alcance,Nublado,Turismo,Pasajero,De 45 a 49 años,Mujer,,Desconocido,439130,4470769,false,false
2025S008742,2025-01-25,10:46:00,CALL. SALVADOR MARTINEZ,12,USERA,Alcance,Lluvia débil,Turismo,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,440779,4468737,false,false
2025S008742,2025-01-25,10:46:00,CALL. SALVADOR MARTINEZ,12,USERA,Alcance,Lluvia débil,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,440779,4468737,false,false
2025S008742,2025-01-25,10:46:00,CALL. SALVADOR MARTINEZ,12,USERA,Alcance,Lluvia débil,Turismo,Pasajero,De 55 a 59 años,Mujer,2,Ingreso inferior o igual a 24 horas,440779,4468737,false,false
2025S008763,2025-01-25,11:20:00,CALL. VICENTE ESPINEL / CALL. JUAN PASCUAL,15,CIUDAD LINEAL,Choque contra obstáculo fijo,,Furgoneta,Conductor,Desconocido,Desconocido,,Desconocido,445609,4476076,false,false
2025S008764,2025-01-25,12:20:00,CALL. MARQUES DE VIANA,6,TETUÁN,Colisión lateral,Nublado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,440519,4479310,false,false
2025S008764,2025-01-25,12:20:00,CALL. MARQUES DE VIANA,6,TETUÁN,Colisión lateral,Nublado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,440519,4479310,false,false
2025S008765,2025-01-25,11:35:00,CALLE BEATRIZ DE BOBADILLA,9,MONCLOA-ARAVACA,Caída,Lluvia débil,Motocicleta hasta 125cc,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,439243,4477811,false,false
2025S008766,2025-01-25,10:34:00,AVDA. PARTENON / AVDA. PARTENON,21,BARAJAS,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,447893,4479489,false,false
2025S008766,2025-01-25,10:34:00,AVDA. PARTENON / AVDA. PARTENON,21,BARAJAS,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,447893,4479489,false,false
2025S008766,2025-01-25,10:34:00,AVDA. PARTENON / AVDA. PARTENON,21,BARAJAS,Colisión fronto-lateral,Lluvia débil,Turismo,Pasajero,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,447893,4479489,false,false
2025S008766,2025-01-25,10:34:00,AVDA. PARTENON / AVDA. PARTENON,21,BARAJAS,Colisión fronto-lateral,Lluvia débil,Turismo,Pasajero,De 6 a 9 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447893,4479489,false,false
2025S008766,2025-01-25,10:34:00,AVDA. PARTENON / AVDA. PARTENON,21,BARAJAS,Colisión fronto-lateral,Lluvia débil,Turismo,Pasajero,Menor de 5 años,Hombre,14,Sin asistencia sanitaria,447893,4479489,false,false
2025S008768,2025-01-25,12:30:00,CALL. RAMON CALABUIG,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,,Todo terreno,Conductor,Desconocido,Desconocido,,Desconocido,443329,4471704,false,false
2025S008768,2025-01-25,12:30:00,CALL. RAMON CALABUIG,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,443329,4471704,false,false
2025S008769,2025-01-25,13:15:00,CALL. AGUSTIN DE FOXA / CALL. JOSE VASCONCELOS,5,CHAMARTÍN,Colisión lateral,Nublado,Turismo,Conductor,De 60 a 64 años,Hombre,,Desconocido,441917,4480226,false,false
2025S008769,2025-01-25,13:15:00,CALL. AGUSTIN DE FOXA / CALL. JOSE VASCONCELOS,5,CHAMARTÍN,Colisión lateral,Nublado,Turismo,Conductor,De 65 a 69 años,Hombre,,Desconocido,441917,4480226,false,false
2025S008770,2025-01-25,07:40:00,AUTOV. M-30,13,PUENTE DE VALLECAS,Colisión lateral,Lluvia débil,Turismo,Conductor,De 55 a 59 años,Hombre,,Desconocido,442758,4471675,false,false
2025S008770,2025-01-25,07:40:00,AUTOV. M-30,13,PUENTE DE VALLECAS,Colisión lateral,Lluvia débil,Turismo,Conductor,De 65 a 69 años,Hombre,,Desconocido,442758,4471675,false,false
2025S008772,2025-01-25,14:17:00,PLAZA. BEATA MARIA ANA DE JESUS,2,ARGANZUELA,Colisión lateral,Despejado,Autobús,Conductor,De 30 a 34 años,Hombre,,Desconocido,441024,4471708,false,false
2025S008772,2025-01-25,14:17:00,PLAZA. BEATA MARIA ANA DE JESUS,2,ARGANZUELA,Colisión lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,,Desconocido,441024,4471708,false,false
2025S008782,2025-01-25,15:50:00,AVDA. TERCERA / CALL. CUARTA,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,,Desconocido,449583,4477776,false,false
2025S008796,2025-01-25,16:10:00,CALL. NORBERTO / puerto alto,13,PUENTE DE VALLECAS,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,,Desconocido,443220,4471523,false,false
2025S008796,2025-01-25,16:10:00,CALL. NORBERTO / puerto alto,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,,Desconocido,443220,4471523,false,false
2025S008815,2025-01-25,16:50:00,CALL. RODRIGUEZ JAEN,5,CHAMARTÍN,Colisión lateral,Despejado,,Conductor,Desconocido,Desconocido,,Desconocido,442018,4479860,,false
2025S008815,2025-01-25,16:50:00,CALL. RODRIGUEZ JAEN,5,CHAMARTÍN,Colisión lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,,Desconocido,442018,4479860,false,false
