fecha,hora,identificador,peatones,Número_distrito,distrito,direccion,observaciones_direccion,latitude,longitude
2024-05-25,01:00:00,PERM_PEA13_PM01,29,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,02:00:00,PERM_PEA13_PM01,45,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,03:00:00,PERM_PEA13_PM01,10,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,04:00:00,PERM_PEA13_PM01,0,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,05:00:00,PERM_PEA13_PM01,143,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,06:00:00,PERM_PEA13_PM01,374,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,07:00:00,PERM_PEA13_PM01,885,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,08:00:00,PERM_PEA13_PM01,962,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,09:00:00,PERM_PEA13_PM01,955,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,10:00:00,PERM_PEA13_PM01,1030,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,11:00:00,PERM_PEA13_PM01,1049,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,12:00:00,PERM_PEA13_PM01,1027,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,13:00:00,PERM_PEA13_PM01,1060,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,14:00:00,PERM_PEA13_PM01,936,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,15:00:00,PERM_PEA13_PM01,1012,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,16:00:00,PERM_PEA13_PM01,830,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,17:00:00,PERM_PEA13_PM01,927,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,18:00:00,PERM_PEA13_PM01,858,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,19:00:00,PERM_PEA13_PM01,1008,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,20:00:00,PERM_PEA13_PM01,792,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,21:00:00,PERM_PEA13_PM01,567,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-25,22:00:00,PERM_PEA13_PM01,491,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,23:00:00,PERM_PEA13_PM01,302,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,00:00:00,PERM_PEA13_PM01,487,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,01:00:00,PERM_PEA13_PM01,318,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,02:00:00,PERM_PEA13_PM01,140,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,03:00:00,PERM_PEA13_PM01,111,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,04:00:00,PERM_PEA13_PM01,234,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,05:00:00,PERM_PEA13_PM01,228,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,06:00:00,PERM_PEA13_PM01,99,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,07:00:00,PERM_PEA13_PM01,111,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,08:00:00,PERM_PEA13_PM01,252,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,09:00:00,PERM_PEA13_PM01,429,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,10:00:00,PERM_PEA13_PM01,623,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,11:00:00,PERM_PEA13_PM01,749,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,12:00:00,PERM_PEA13_PM01,900,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,13:00:00,PERM_PEA13_PM01,862,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,14:00:00,PERM_PEA13_PM01,797,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,15:00:00,PERM_PEA13_PM01,923,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,16:00:00,PERM_PEA13_PM01,801,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,17:00:00,PERM_PEA13_PM01,825,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,18:00:00,PERM_PEA13_PM01,712,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,19:00:00,PERM_PEA13_PM01,1070,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,20:00:00,PERM_PEA13_PM01,720,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,21:00:00,PERM_PEA13_PM01,641,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-26,22:00:00,PERM_PEA13_PM01,446,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,23:00:00,PERM_PEA13_PM01,253,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,00:00:00,PERM_PEA13_PM01,195,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,01:00:00,PERM_PEA13_PM01,138,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,02:00:00,PERM_PEA13_PM01,94,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,03:00:00,PERM_PEA13_PM01,124,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,04:00:00,PERM_PEA13_PM01,123,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,05:00:00,PERM_PEA13_PM01,128,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,06:00:00,PERM_PEA13_PM01,294,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,07:00:00,PERM_PEA13_PM01,561,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,08:00:00,PERM_PEA13_PM01,547,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,09:00:00,PERM_PEA13_PM01,415,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,10:00:00,PERM_PEA13_PM01,785,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,11:00:00,PERM_PEA13_PM01,1089,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,12:00:00,PERM_PEA13_PM01,1031,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,13:00:00,PERM_PEA13_PM01,1113,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,14:00:00,PERM_PEA13_PM01,1070,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,15:00:00,PERM_PEA13_PM01,1014,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,16:00:00,PERM_PEA13_PM01,1239,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,17:00:00,PERM_PEA13_PM01,1274,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,18:00:00,PERM_PEA13_PM01,1409,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,19:00:00,PERM_PEA13_PM01,1061,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,20:00:00,PERM_PEA13_PM01,727,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,21:00:00,PERM_PEA13_PM01,554,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-27,22:00:00,PERM_PEA13_PM01,352,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,23:00:00,PERM_PEA13_PM01,141,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,00:00:00,PERM_PEA13_PM01,44,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,01:00:00,PERM_PEA13_PM01,34,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,02:00:00,PERM_PEA13_PM01,34,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,03:00:00,PERM_PEA13_PM01,25,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,04:00:00,PERM_PEA13_PM01,38,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,05:00:00,PERM_PEA13_PM01,90,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,06:00:00,PERM_PEA13_PM01,397,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,07:00:00,PERM_PEA13_PM01,901,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,08:00:00,PERM_PEA13_PM01,925,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,09:00:00,PERM_PEA13_PM01,966,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,10:00:00,PERM_PEA13_PM01,995,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,11:00:00,PERM_PEA13_PM01,1025,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,12:00:00,PERM_PEA13_PM01,956,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,13:00:00,PERM_PEA13_PM01,1092,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,14:00:00,PERM_PEA13_PM01,967,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,15:00:00,PERM_PEA13_PM01,1015,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,16:00:00,PERM_PEA13_PM01,847,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,17:00:00,PERM_PEA13_PM01,921,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,18:00:00,PERM_PEA13_PM01,846,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,19:00:00,PERM_PEA13_PM01,968,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,20:00:00,PERM_PEA13_PM01,811,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,21:00:00,PERM_PEA13_PM01,565,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-28,22:00:00,PERM_PEA13_PM01,460,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,23:00:00,PERM_PEA13_PM01,279,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,00:00:00,PERM_PEA13_PM01,25,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,01:00:00,PERM_PEA13_PM01,42,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,02:00:00,PERM_PEA13_PM01,15,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,03:00:00,PERM_PEA13_PM01,5,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,04:00:00,PERM_PEA13_PM01,35,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,05:00:00,PERM_PEA13_PM01,125,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,06:00:00,PERM_PEA13_PM01,384,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,07:00:00,PERM_PEA13_PM01,857,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,08:00:00,PERM_PEA13_PM01,928,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,09:00:00,PERM_PEA13_PM01,978,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,10:00:00,PERM_PEA13_PM01,1019,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,11:00:00,PERM_PEA13_PM01,1072,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,12:00:00,PERM_PEA13_PM01,1024,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,13:00:00,PERM_PEA13_PM01,1092,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,14:00:00,PERM_PEA13_PM01,974,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,15:00:00,PERM_PEA13_PM01,976,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,16:00:00,PERM_PEA13_PM01,864,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,17:00:00,PERM_PEA13_PM01,958,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,18:00:00,PERM_PEA13_PM01,841,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,19:00:00,PERM_PEA13_PM01,975,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,20:00:00,PERM_PEA13_PM01,799,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,21:00:00,PERM_PEA13_PM01,607,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-29,22:00:00,PERM_PEA13_PM01,505,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,23:00:00,PERM_PEA13_PM01,260,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,00:00:00,PERM_PEA13_PM01,45,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,01:00:00,PERM_PEA13_PM01,8,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,02:00:00,PERM_PEA13_PM01,30,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,03:00:00,PERM_PEA13_PM01,3,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,04:00:00,PERM_PEA13_PM01,40,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,05:00:00,PERM_PEA13_PM01,110,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,06:00:00,PERM_PEA13_PM01,349,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,07:00:00,PERM_PEA13_PM01,846,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,08:00:00,PERM_PEA13_PM01,932,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,09:00:00,PERM_PEA13_PM01,967,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,10:00:00,PERM_PEA13_PM01,999,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,11:00:00,PERM_PEA13_PM01,1087,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,12:00:00,PERM_PEA13_PM01,1017,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,13:00:00,PERM_PEA13_PM01,1112,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,14:00:00,PERM_PEA13_PM01,924,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,15:00:00,PERM_PEA13_PM01,1013,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,16:00:00,PERM_PEA13_PM01,873,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,17:00:00,PERM_PEA13_PM01,912,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,18:00:00,PERM_PEA13_PM01,828,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,19:00:00,PERM_PEA13_PM01,991,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,20:00:00,PERM_PEA13_PM01,760,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,21:00:00,PERM_PEA13_PM01,594,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-30,22:00:00,PERM_PEA13_PM01,509,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,23:00:00,PERM_PEA13_PM01,268,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,00:00:00,PERM_PEA13_PM01,8,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,01:00:00,PERM_PEA13_PM01,54,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,02:00:00,PERM_PEA13_PM01,33,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,03:00:00,PERM_PEA13_PM01,20,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,04:00:00,PERM_PEA13_PM01,27,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,05:00:00,PERM_PEA13_PM01,123,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,06:00:00,PERM_PEA13_PM01,383,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,07:00:00,PERM_PEA13_PM01,851,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,08:00:00,PERM_PEA13_PM01,938,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,09:00:00,PERM_PEA13_PM01,966,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,10:00:00,PERM_PEA13_PM01,1012,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,11:00:00,PERM_PEA13_PM01,1020,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,12:00:00,PERM_PEA13_PM01,1015,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,13:00:00,PERM_PEA13_PM01,1080,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,14:00:00,PERM_PEA13_PM01,971,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,15:00:00,PERM_PEA13_PM01,989,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,16:00:00,PERM_PEA13_PM01,888,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,17:00:00,PERM_PEA13_PM01,925,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,18:00:00,PERM_PEA13_PM01,851,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,19:00:00,PERM_PEA13_PM01,965,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,20:00:00,PERM_PEA13_PM01,800,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,21:00:00,PERM_PEA13_PM01,586,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-05-31,22:00:00,PERM_PEA13_PM01,497,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-06-01,23:00:00,PERM_PEA13_PM01,256,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-01-06,00:00:00,PERM_PEA13_PM01,249,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-01-06,01:00:00,PERM_PEA13_PM01,114,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-01-06,02:00:00,PERM_PEA13_PM01,67,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-01-06,03:00:00,PERM_PEA13_PM01,50,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-01-06,04:00:00,PERM_PEA13_PM01,131,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-01-06,05:00:00,PERM_PEA13_PM01,140,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-01-06,06:00:00,PERM_PEA13_PM01,433,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-01-06,07:00:00,PERM_PEA13_PM01,589,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-01-06,08:00:00,PERM_PEA13_PM01,758,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-01-06,09:00:00,PERM_PEA13_PM01,770,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
2024-01-06,10:00:00,PERM_PEA13_PM01,907,9,Moncloa - Aravaca,"Calle Princesa 1, 28008 Madrid",Not specified,40.424799,-3.712095
